img_url,input
https://mass.alipay.com/medaicore/afts/img/0b9aQJi_2z8AAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=e8cv3AR0LqWaSaFBr3a4FkAlwu8avyFIsSSrpHTyyMUDAAAAZAAA52Jpivf9,"{
  ""result"": ""不准确"",
  ""reason"": ""图片中含有炖肉，腌萝卜识别错误，应为炒萝卜，胡萝卜识别错误，应为胡萝卜鸡蛋蘑菇木耳西兰花汤，白菜炒木耳识别错误，应为炒白菜“。"",
  ""real_food_list"": [
    ""土豆泥"",
    ""炖肉"",
    ""虾"",
    ""炒白菜"",
    ""胡萝卜鸡蛋蘑菇木耳西兰花汤"",
    ""炒萝卜""
  ],
  ""bh_output"": [""土豆泥"",""炖肉"",""腌萝卜"",""酱油"",""虾"",""白菜炒木耳"",""胡萝卜豆腐汤""]
}"
https://mass.alipay.com/medaicore/afts/img/1YvbT5GxUsgAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=NEIveVvY76cq4E7m3FTJKzEbeaKqvi-Mx5Qg8auSEI8DAAAAZAAA52JpivgX,"{
  ""result"": ""不准确"",
  ""reason"": ""油炸面筋识别错误，应为玉米棒。"",
  ""real_food_list"": [
    ""玉米棒""
  ],
  ""bh_output"": [""油炸面筋""]
}"
https://mass.alipay.com/medaicore/afts/img/-542Q5M6ykgAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=baoJ1Ql1Q0WQ54Ys6VgH2qIuwdM9BEgHyV2s6pp0J2EDAAAAZAAA52Jpivf5,"{
  ""result"": ""不准确"",
  ""reason"": ""图片没有完整的包装食品名称，无法识别，只识别到烤馍锅巴 椒盐风味。"",
  ""real_food_list"": [
    ""烤馍锅巴 椒盐风味""
  ],
  ""bh_output"": [""新园烤馍锅巴（椒盐风味）""]
}"
https://mass.alipay.com/medaicore/afts/img/BDeNQ4LTBpIAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=AKsk5NutW74q4CzGsGUqg3C-P5QEBNJZLRgDHzZnlWcDAAAAZAAA52Jpivga,"{
  ""result"": ""不准确"",
  ""reason"": ""图中无烤鸡腿、无豆干，有烤肠段、烤玉米段。"",
  ""real_food_list"": [
    ""菠菜馄饨面"",
    ""炒鸡蛋"",
    ""炒面"",
    ""炒青菜"",
    ""圣女果"",
    ""球生菜"",
    ""烤玉米段"",
    ""烤肠段"",
    ""黑咖啡""
  ],
  ""bh_output"": [""馄饨面"",""炒面"",""红薯"",""黑咖啡"",""炒鸡蛋"",""炒青菜"",""烤鸡腿"",""豆干"",""蘑菇"",""番茄""]
}"
https://mass.alipay.com/medaicore/afts/img/Fr3IRZFr-xIAAAAAcTAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=UJrntOMfD90CwNfZF68d6RAZTS_LATKwy5cQV9KJEu0DAAAAZAAA52JpivgE,"{
  ""result"": ""不准确"",
  ""reason"": ""炒青菜应该是黄瓜，主食识别无误。"",
  ""real_food_list"": [
    ""白米饭"",
    ""黄瓜""
  ],
  ""bh_output"": [""炒青菜"", ""白米饭""]
}"
https://mass.alipay.com/medaicore/afts/img/fBhkR4o3RTkAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=73uXmdxr86uBqQjV--7lX32wJme0jXcIb2UXfZT7ij8DAAAAZAAA52JpivgC,"{
  ""result"": ""不准确"",
  ""reason"": ""不是青豆，是豆角、炒茄子。"",
  ""real_food_list"": [
    ""白米饭"",
    ""红烧鱼块"",
    ""豆角"",
    ""红辣椒"",
    ""炒茄子""
  ],
  ""bh_output"": [""红烧鱼块"", ""红辣椒"", ""青豆"", ""白米饭""]
}"
https://mass.alipay.com/medaicore/afts/img/PEcNSas_vW4AAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=wHVCR8uObWm1UDENjxpCFlBzFcwQdvD0BxkFOCFgUgkDAAAAZAAA52JpivgK,"{
  ""result"": ""不准确"",
  ""reason"": ""藕片未识别"",
  ""real_food_list"": [
    ""米饭"",
    ""青椒炒肉"",
    ""土豆丝"",
    ""胡萝卜丝"",
    ""豆角"",
    ""炸鸡块"",
    ""清炒小白菜""
     藕片
  ],
  ""bh_output"": [""清炒小白菜"",""米饭"",""胡萝卜丝"",""豆角"",""土豆丝"",""炸鸡块"",""青椒炒肉""]
}"
https://mass.alipay.com/medaicore/afts/img/D0QlRo5xfQ4AAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=d1eD7ORRlPgPnLHZvfihMHv5iYYLpgTFXEUklCDwHCgDAAAAZAAA52JpivgH,"{
  ""result"": ""不准确"",
  ""reason"": ""将“馅饼”误识为“煎饼”，后者高油高热，影响营养评估。"",
  ""real_food_list"": [
    ""紫菜蛋花汤"",
    ""馅饼"",
    ""炸茄盒"",
    ""炸丸子"",
    ""炒青菜"",
    ""火腿肠片"",
    ""花生米"",
    ""炸鸡柳""
  ],
  ""bh_output"": [""紫菜蛋花汤"",""炸鸡柳"",""花生米"",""炸丸子"",""煎饼"",""炒青菜"",""火腿肠片"",""炸茄盒""]
}"
https://mass.alipay.com/medaicore/afts/img/hgXxRLQ7EQcAAAAAgEAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=jIZqWWJjN3P8RZdQivuaSMSf-mKV5sAHsSBwQMjiJ5kDAAAAZAAA52Jpivgd,"{
  ""result"": ""不准确"",
  ""reason"": ""煎蛋卷应为肠粉类主食，；红烧牛肉煲需拆分牛肉、胡萝卜、土豆；炒河粉未体现配菜。"",
  ""real_food_list"": [
    ""肠粉"",
    ""蔬菜炒河粉"",
    ""蒜蓉生菜"",
    ""卤牛肉"",
    ""胡萝卜块"",
    ""土豆块""
  ],
  ""bh_output"": [""煎蛋卷"",""炒河粉"",""蒜蓉生菜"",""红烧牛肉煲""]
}"
https://mass.alipay.com/medaicore/afts/img/-TkdT6OqIjQAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=bM29iQ5LwSR9TgxpD9lxPJMWno7xQgwRRerR22WqnvgDAAAAZAAA52Jpivg0,"{
  ""result"": ""不准确"",
  ""reason"": ""冰红茶无品牌"",
  ""real_food_list"": [
    ""牛肉炒饭"",
    ""辣椒酱"",
    ""冰红茶""
  ],
  ""bh_output"": [""牛肉炒饭"",""辣椒酱"",""康师傅冰红茶""]
}"
https://mass.alipay.com/medaicore/afts/img/r99GR40rSR4AAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=AHzZcB83F10J9AZfto_NCvhE4kbv3rD0pUFCGopQKOMDAAAAZAAA52Jpivgy,"{
  ""result"": ""不准确"",
  ""reason"": ""清炒小白菜识别错误，应为炒青菜。炒豆干肉丝识别错误，应为炒豆干肉片。腌制海带识别错误，应为炒青椒。"",
  ""real_food_list"": [
    ""炒青菜"",
    ""炒豆干肉片"",
    ""葱香猪血"",
    ""炒青椒""
  ],
  ""bh_output"": [""清炒小白菜"",""腌制海带"",""葱香猪血"",""炒豆干肉丝""]
}"
https://mass.alipay.com/medaicore/afts/img/Lc4yRYZdUVAAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=LDfAapI59BLh9dCp6IZ3UrQAYz3jo3YEmMeYfiE_qCUDAAAAZAAA52Jpivgs,"{
  ""result"": ""不准确"",
  ""reason"": ""品牌错误。"",
  ""real_food_list"": [
    ""臻美地球 有机奇亚籽糙米脆饼""
  ],
  ""bh_output"": ""绿美地球有机奇亚籽糙米脆饼""
}"
https://mass.alipay.com/medaicore/afts/img/WLu0SrqMuUgAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=XK1zhQ-FAh-_wi4pcKOCztCWf6Uw7ZqrbkhPWAusxHkDAAAAZAAA52JpiwBT,"{
  ""result"": ""不准确"",
  ""reason"": ""青椒、花椰菜均为可见主要食材，命名符合规范，无关键营养项误判。"",
  ""real_food_list"": [
    ""炒花椰菜"",
    ""青椒""
  ],
  ""bh_output"": [""青椒"", ""炒花椰菜"", ""蒜末""]
}"
https://mass.alipay.com/medaicore/afts/img/XOqiQoDpX6IAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=MhyLfcSd7s0cA5bRTEM7kZVNXhRxetqKQtblSRDLZngDAAAAZAAA52JpiwBc,"{
  ""result"": ""不准确"",
  ""reason"": ""没有咖啡。"",
  ""real_food_list"": [
    ""煮鸡蛋"",
    ""玉米"",
    ""蒙牛纯牛奶""
  ],
  ""bh_output"": [""煮鸡蛋"",""蒙牛纯牛奶"",""咖啡"",""玉米""]
}"
https://mass.alipay.com/medaicore/afts/img/Kk-CTZyI9WgAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=LbMDHThKQR-_xA4uXefho8uN3NkHWsN1T-DLEkU04UwDAAAAZAAA52JpiwBW,"{
  ""result"": ""不准确"",
  ""reason"": ""不是炒蔬菜，是炒猪肝，不是香肠是烤肠。"",
  ""real_food_list"": [
    ""白米饭"",
    ""卤鸡腿"",
    ""炒猪肝"",
    ""烤肠"",
    ""寿司卷"",
    ""肉片""
  ],
  ""bh_output"": [""肉片"",""米饭"",""炒蔬菜"",""鸡腿"",""香肠"",""寿司卷""]
}"
https://mass.alipay.com/medaicore/afts/img/3s2WQaryT5YAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=hov62fOLOJ-td5t2GBWsZdZUyG4SfWnIACucWGeVQUYDAAAAZAAA52JpivwY,"{
  ""result"": ""不准确"",
  ""reason"": ""未识别麦当劳饮料。"",
  ""real_food_list"": [
    ""麦当劳猪柳蛋麦满分"",
    ""麦当劳脆薯饼"",
    ""麦当劳饮料""
  ],
  ""bh_output"": [
    ""麦当劳脆薯饼"",
    ""麦当劳猪柳蛋麦满分""
  ]
}"
https://mass.alipay.com/medaicore/afts/img/_GTQRoY1QdwAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=2Bj2tXlibCavavPd0XNdZzgC05HhELH3IJNqGPz9UkIDAAAAZAAA52Jpivc1,"{
  ""result"": ""不准确"",
  ""reason"": ""AI将整体“香菇炒肉盖面”拆分为独立食材，忽略其作为盖浇饭的复合结构，影响主食与菜肴的营养评估。"",
  ""real_food_list"": [
    ""香菇炒肉盖面""
  ],
  ""bh_output"": [""红椒"",""香菇"",""面条"",""青椒"",""洋葱"",""瘦猪肉"",""香菇炒肉盖面""]
}"
https://mass.alipay.com/medaicore/afts/img/GCtWQqj7_F0AAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=fgpTZUbYTPy4pIEKdKk8Xzyw4cqgJYTprHAPmzyBqLEDAAAAZAAA52Jpivc2,"{
  ""result"": ""不准确"",
  ""reason"": ""图中手持食物为夹心面包类，非乐事薯片；薯片包装在垃圾桶内未食用，不应作为当前摄入食物。"",
  ""real_food_list"": [
    ""夹心面包""
  ],
  ""bh_output"": [""乐事薯片""]
}"
https://mass.alipay.com/medaicore/afts/img/y4x-TJ8Is7sAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=bX9AikSlHl7AADQolGWPpAcwmPwOBdg2kZA01RB5lusDAAAAZAAA52Jpivc8,"{
  ""result"": ""不准确"",
  ""reason"": ""鱼肉被错误识别为炖鸡块"",
  ""real_food_list"": [
    ""玉米段"",
    ""猪肉炒豆角"",
    ""炒白菜"",
    ""番茄块"",
    ""鱼肉""
  ],
  ""bh_output"": [""番茄块"", ""炖鸡块"", ""炒豆角"", ""玉米段"", ""炒白菜""]
}"
https://mass.alipay.com/medaicore/afts/img/b9p1TKyoWOwAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=BsCiK6Iw9cdftKl6mjqM2DaRhXgY17yFaGSA0r1y_RQDAAAAZAAA52JpivdY,"{
  ""result"": ""不准确"",
  ""reason"": ""没有杏鲍菇，应该是蟹味菇。"",
  ""real_food_list"": [
    ""杂粮饭"",
    ""鸡胸肉"",
    ""西兰花"",
    ""花椰菜"",
    ""蟹味菇"",
    ""胡萝卜"",
    ""南瓜"",
    ""豆腐"",
    ""酸奶"",
    ""沙拉酱""
  ],
  ""bh_output"": [""西兰花"",""花椰菜"",""酸奶"",""杏鲍菇"",""杂粮饭"",""沙拉酱"",""胡萝卜"",""豆腐"",""南瓜"",""鸡胸肉""]
}"
https://mass.alipay.com/medaicore/afts/img/d6nARpx7Q2UAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=I0GyI8J0FhDAW3q6DJ3v3ipCysJIMs1-9JCURFUjRZEDAAAAZAAA52JpiveE,"{
  ""result"": ""不准确"",
  ""reason"": ""图中应该是炸猪油，不是红烧鸡肉块。"",
  ""real_food_list"": [
    ""炸猪油""
  ],
  ""bh_output"": [""红烧鸡肉块""]
}"
https://mass.alipay.com/medaicore/afts/img/8sFPT4oSQBMAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=mrmpPXls-OzB6N6Z6Tn99G7qsLhueQrWmx_H5K13bPoDAAAAZAAA52Jpivw0,"{
  ""result"": ""不准确"",
  ""reason"": ""麻辣烫里不能明确看出丸子,模型没有识别出图片中抹茶奶茶。"",
  ""real_food_list"": [
    ""白米饭"",
    ""麻辣烫（含豆腐、蔬菜）"",
    ""抹茶奶茶""
  ],
  ""bh_output"": [""白米饭"",""麻辣烫（含豆腐、蔬菜、丸子）""]
}"
https://mass.alipay.com/medaicore/afts/img/l6CtRZoNkIIAAAAAdHAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=EkOz50wEZvACzeYU1_JI7nLxy6o0_2kgmwsIEjGLj2wDAAAAZAAA52JpiveS,"{
  ""result"": ""不准确"",
  ""reason"": ""饮料名错误。"",
  ""real_food_list"": [
    ""东鹏补水啦柠檬味电解质饮料""
  ],
  ""bh_output"": [""东鹏小水啦柠檬味电解质饮料""]
}"
https://mass.alipay.com/medaicore/afts/img/lnbzSZ6Hn8oAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=hbzzEviE5c4_PoRVN84XmeNYxhKBlrTAqLQ8lgigkOcDAAAAZAAA52Jpivep,"{
  ""result"": ""不准确"",
  ""reason"": ""品牌识别错误。"",
  ""real_food_list"": [
    ""乌江爆炒外婆菜""
  ],
  ""bh_output"": [""一丁爆炒外婆菜""]
}"
https://mass.alipay.com/medaicore/afts/img/rAIYQbIhlwwAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=CfC-Gp0WiSOmDp78H7Jsb0ogSu6BM2Wtp5KgAT94mWIDAAAAZAAA52Jpivw7,"{
  ""result"": ""不准确"",
  ""reason"": ""主食米饭、主菜鸡腿与番茄炒蛋、配菜香肠片均识别正确，无关键营养项误判，但图片中应该是炒蒜苔，并不是炒豆角。"",
  ""real_food_list"": [
    ""米饭"",
    ""鸡腿"",
    ""番茄炒蛋"",
    ""炒蒜苔"",
    ""香肠片""
  ],
  ""bh_output"": [""鸡腿"",""香肠片"",""炒豆角"",""米饭"",""番茄炒蛋""]
}"
https://mass.alipay.com/medaicore/afts/img/O3e4QZkJePQAAAAAe1AAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=Hq_Nn-xx6wIgE2bxD34MSWL8hPZefZ8Uw9ffsMWyeyIDAAAAZAAA52JpivfN,"{
  ""result"": ""不准确"",
  ""reason"": ""品牌识别错误，不是老街口，而是桃园建民。"",
  ""real_food_list"": [
    ""桃园建民油炸花生米""
  ],
  ""bh_output"": [""老街口油炸花生米""]
}"
https://mass.alipay.com/medaicore/afts/img/6xMhTqbXCTUAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=v32uLUKK-X8gE0dGlB2z-0CnoomOYc5ywu5rxYF9FAIDAAAAZAAA52Jpivfm,"{
  ""result"": ""不准确"",
  ""reason"": ""不应该写有限公司，只需要写品牌就可以。"",
  ""real_food_list"": [
    ""万蒂美 黑麦饼干""
  ],
  ""bh_output"": [""漳州万蒂美食品有限公司黑麦饼干""]
}"
https://mass.alipay.com/medaicore/afts/img/Doi1TLVOgicAAAAAgEAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=40Y6pO-IePTtT0IwrffVlh6XMJlJQ7_FWEXBCeGYl9cDAAAAZAAA52Jpivxf,"{
  ""result"": ""不准确"",
  ""reason"": ""缺少汤底和肉片。"",
  ""real_food_list"": [
    ""白米饭"",
    ""泡菜"",
    ""白菜"",
    ""胡萝卜片"",
    ""豆腐泡"",
    ""清汤"",
    ""肉片""
  ],
  ""bh_output"": [""白菜"",""白米饭"",""泡菜"",""胡萝卜片"",""豆腐泡汤""]
}"
https://mass.alipay.com/medaicore/afts/img/2d2HQZugRywAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=oopeY9p_gXQZIWIXOEfyZoPjbhhx_LmSgenlY409Wd4DAAAAZAAA52Jpivft,"{
  ""result"": ""不准确"",
  ""reason"": ""不应该是炒香菇，应该是炒杏鲍菇；没有卤豆干，应该是烤面筋。"",
  ""real_food_list"": [
    ""米饭"",
    ""红烧茄子"",
    ""炸鸡块"",
    ""炒香菇"",
    ""青椒
    ""烤面筋""
  ],
  ""bh_output"": [""米饭"",""青椒"",""红烧茄子"",""炸鸡块"",""卤豆干"",""炒香菇""]
}"
https://mass.alipay.com/medaicore/afts/img/qP8IToq3wxoAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=GCuC1NJEPhtXxOuo25l6Tvt0_sc-Ig_DVgJvWLLIs8QDAAAAZAAA52JpivgW,"{
  ""result"": ""不准确"",
  ""reason"": ""少了一款。"",
  ""real_food_list"": [
    ""Mogany生椰可味蛋白棒"",
    ""Mogany抹茶莓莓味蛋白棒"",
    ""Mogany摩卡咖啡味蛋白棒""
  ],
  ""bh_output"": [
    ""Mogany生椰可味蛋白棒"",
    ""Mogany抹茶莓莓味蛋白棒""
  ]
}"
https://mass.alipay.com/medaicore/afts/img/iJfdQZ5px9EAAAAAXxAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=-wqBfV-HwcO6RT2Kpkz8FeIUm0DcX2SsTNk66j0oAskDAAAAZAAA52JpiwBU,"{
  ""result"": ""不准确"",
  ""reason"": ""没有火腿肠，应该是馒头和红薯。"",
  ""real_food_list"": [
    ""红薯"",
    ""玉米"",
    ""豆浆"",
    ""馒头""
  ],
  ""bh_output"": [""火腿肠"", ""玉米"", ""豆浆""]
}"
https://mass.alipay.com/medaicore/afts/img/5x14RLRX-J0AAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=xo1AHHFyldNK4ltqRbrCKjSbWTm2ufXW4Dc9l4kPBeQDAAAAZAAA52Jpivbp,"{
  ""result"": ""不准确"",
  ""reason"": ""主食米饭、主菜红烧土豆、配菜炒花菜与胡萝卜片均识别正确，无关键营养项误判。"",
  ""real_food_list"": [
    ""白米饭"",
    ""红烧土豆"",
    ""炒花菜"",
    ""胡萝卜片""
  ],
  ""bh_output"": [""炒花菜"",""白米饭"",""红烧茄子"",""胡萝卜片""]
}"
